date,Food,Housing,Transport,Health,Recreation,Misc,Headline
2009-06-01,5.48271752085816,2.7397260273972712,-1.1682242990654235,2.5362318840579823,1.2552301255230214,1.9955654101995624,1.7321016166281789
2009-07-01,4.137115839243499,2.505694760820054,-1.4891179839633395,2.5179856115107757,2.1052631578947434,1.9889502762430844,1.616628175519641
2009-08-01,2.100350058343059,1.5819209039548143,0.0,2.8742514970059974,1.8887722980063026,1.8743109151047488,1.3777267508610747
2009-09-01,1.5222482435597096,0.11135857461026522,1.1750881316098694,3.113772455089814,1.564129301355588,1.982378854625555,0.9142857142857119
2009-10-01,2.2144522144522227,-0.4439511653718031,3.73044524669075,3.349282296650724,2.0942408376963373,1.318681318681314,1.2600229095074633
2009-11-01,1.379310344827589,-0.5543237250554278,7.169344870210126,2.6159334126040434,2.1966527196652708,0.9846827133479064,1.4891179839633395
2009-12-01,1.598173515981749,-0.77605321507761,8.711656441717786,3.1212484993997647,3.0590717299578074,1.8681318681318615,2.066590126291623
2010-01-01,1.83486238532109,-0.8859357696566983,10.902255639097746,3.823178016726403,3.594080338266381,2.0810514786418377,2.5404157043879882
2010-02-01,1.3544018058690765,-1.1074197120708784,10.559006211180133,3.45649582836709,2.4033437826541215,1.6357688113413316,2.064220183486243
2010-03-01,2.154195011337867,-0.7777777777777772,11.248454882571068,3.3293697978596937,2.612330198537105,1.521739130434785,2.4054982817869552
2010-04-01,2.9612756264236983,-0.8869179600886845,10.948905109489049,2.5974025974025983,2.3983315954118734,2.2826086956521774,2.742857142857158
2010-05-01,1.8058690744921169,-0.5555555555555536,10.071942446043147,2.5974025974025983,1.9750519750519668,2.28013029315961,2.5028441410693825
2010-06-01,1.9209039548022666,-0.5555555555555536,8.983451536643038,2.7090694935217874,1.7561983471074516,3.04347826086957,2.383654937570956
2010-07-01,3.4052213393870545,-0.4444444444444473,7.906976744186034,2.6900584795321647,1.3402061855670055,2.1668472372697645,2.2727272727272707
2010-08-01,4.228571428571426,-0.33370411568410807,7.560137457044691,2.7939464493597077,1.338825952626177,2.4891774891774965,2.3782559456398733
2010-09-01,5.190311418685112,-0.22246941045606095,5.458768873403019,2.671312427410011,0.924024640657084,2.5917926565874883,2.3782559456398733
2010-10-01,4.446978335233731,0.11148272017835748,5.8004640371229765,3.009259259259256,1.4358974358974486,3.0368763557483636,2.488687782805421
2010-11-01,5.555555555555536,0.33444816053511683,5.074971164936559,2.8968713789107703,1.0235414534288667,2.8169014084507227,2.5959367945824097
2010-12-01,6.17977528089888,1.0055865921787754,6.546275395033874,3.2596041909196627,1.4329580348003912,2.8047464940668787,3.149606299212593
2011-01-01,6.4189189189189255,1.3407821229050265,7.796610169491536,2.7617951668584384,1.0204081632652962,2.0386266094420513,3.378378378378377
2011-02-01,6.23608017817372,1.6797312430011146,8.089887640449444,2.6497695852534475,1.2244897959183598,2.682403433476388,3.707865168539315
2011-03-01,4.550499445061051,2.015677491601342,8.111111111111114,3.2220943613348707,0.6109979633401208,2.569593147751603,3.579418344519003
2011-04-01,4.31415929203538,2.237136465324374,9.64912280701753,4.027617951668594,0.8146639511201537,2.0191285866099973,3.781979977753047
2011-05-01,5.986696230598665,2.2346368715083775,8.169934640522868,3.9125431530494748,0.8154943934760572,2.547770700636942,3.7735849056603765
2011-06-01,6.984478935698446,2.346368715083802,7.917570498915394,3.5550458715596367,-0.5076142131979711,1.8987341772151778,3.658536585365857
2011-07-01,6.147091108671798,2.34375,7.758620689655182,3.4168564920273425,-0.3051881993896166,2.757158006362692,3.8888888888888973
2011-08-01,6.25,2.6785714285714413,7.561235356762497,3.28425821064553,-0.8130081300813163,2.6399155227032844,3.8716814159291957
